OBJECTID,ID,VARIATION_NUMBER_CREATED_BY,VARIATION_YEAR,GAZETTAL_NUMBER,GAZETTAL_DATE,DESCRIPTION,LAND_USE_ZONE_CODE_ID,LAND_USE_POLICY_DESC,CURRENT_LIFECYCLE_STAGE,DEGAZETTAL_NUMBER,DIVISION_SHORT,DIVISION_CODE,DIVISION_NAME,DISTRICT_SHORT,DISTRICT_CODE,DISTRICT_NAME,Shape__Area,Shape__Length
860,1117,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,DICK,102,DICKSON,CANB,1,CANBERRA CENTRAL,59752.2302246094,1201.9484466907
861,1120,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,GRIF,220,GRIFFITH,CANB,1,CANBERRA CENTRAL,2212.23388671875,192.07232194779
862,1121,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,GRIF,220,GRIFFITH,CANB,1,CANBERRA CENTRAL,4987.86962890625,690.864338354803
863,1221,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,PHIL,338,PHILLIP,WODE,3,WODEN VALLEY,9281.20727539063,569.537625276281
864,1222,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,PHIL,338,PHILLIP,WODE,3,WODEN VALLEY,2234.59912109375,190.822968076061
865,1223,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,PHIL,338,PHILLIP,WODE,3,WODEN VALLEY,2683.19775390625,211.992577877972
866,1224,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,PHIL,338,PHILLIP,WODE,3,WODEN VALLEY,59234.8481445313,1018.25821601242
867,1225,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,PHIL,338,PHILLIP,WODE,3,WODEN VALLEY,333.801025390625,113.845760132731
868,1226,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,PHIL,338,PHILLIP,WODE,3,WODEN VALLEY,56896.1193847656,996.746365200959
869,1227,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,PHIL,338,PHILLIP,WODE,3,WODEN VALLEY,1373.88208007813,233.597170887219
870,1228,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,REDH,221,RED HILL,CANB,1,CANBERRA CENTRAL,5001.04052734375,286.696576906688
871,6266,2009-15,09,NI2009-256,2009/06/05 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,93320.4650878906,1816.37036057698
872,6267,2009-15,09,NI2009-256,2009/06/04 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,4041.20751953125,340.041239920714
873,6268,2009-15,09,NI2009-256,2009/06/05 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,26314.259765625,2280.87080441174
874,6269,2009-15,09,NI2009-256,2009/06/05 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,5832.01416015625,299.937949851303
875,6315,2009-22,09,NI2009-338,2009/07/17 00:00:00+00,,CZ5,MIXED USE,GAZETTED,,KING,217,KINGSTON,CANB,1,CANBERRA CENTRAL,3159.72802734375,249.55999951046
876,6316,2009-22,09,NI2009-338,2009/07/17 00:00:00+00,,CZ5,MIXED USE,GAZETTED,,KING,217,KINGSTON,CANB,1,CANBERRA CENTRAL,5308.54370117188,366.92389332321
877,6314,2009-22,09,NI2009-338,2009/07/17 00:00:00+00,,CZ5,MIXED USE,GAZETTED,,KING,217,KINGSTON,CANB,1,CANBERRA CENTRAL,8447.39624023438,484.325559414156
878,6317,2009-22,09,NI2009-338,2009/07/17 00:00:00+00,,CZ5,MIXED USE,GAZETTED,,KING,217,KINGSTON,CANB,1,CANBERRA CENTRAL,4937.466796875,346.308067061192
879,6318,2009-22,09,NI2009-338,2009/07/17 00:00:00+00,,CZ5,MIXED USE,GAZETTED,,KING,217,KINGSTON,CANB,1,CANBERRA CENTRAL,21938.5983886719,1760.78927533638
880,6319,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CZ5,MIXED USE,GAZETTED,,KING,217,KINGSTON,CANB,1,CANBERRA CENTRAL,56712.4626464844,1022.7633194852
881,6320,2009-22,09,NI2009-338,2009/07/17 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,KING,217,KINGSTON,CANB,1,CANBERRA CENTRAL,20730.2802734375,587.230198217623
882,7126,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,MACG,569,MACGREGOR,BELC,5,BELCONNEN,14447.0971679688,749.516550842374
883,1011,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,COND,613,CONDER,TUGG,6,TUGGERANONG,522350.194335938,6090.75194439512
884,1229,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,AINS,104,AINSLIE,CANB,1,CANBERRA CENTRAL,1826.42651367188,168.901183907184
885,1230,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,AINS,104,AINSLIE,CANB,1,CANBERRA CENTRAL,1181.56469726563,137.765048406265
886,1231,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,AINS,104,AINSLIE,CANB,1,CANBERRA CENTRAL,46173.2644042969,967.007542092403
887,1232,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,AINS,104,AINSLIE,CANB,1,CANBERRA CENTRAL,8411.71484375,425.278422897369
888,1233,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,AINS,104,AINSLIE,CANB,1,CANBERRA CENTRAL,1217.64990234375,159.579237305994
889,1234,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,AINS,104,AINSLIE,CANB,1,CANBERRA CENTRAL,4738.26342773438,288.668174399677
890,1235,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,STIR,448,STIRLING,WEST,4,WESTON CREEK,18273.8125,570.678767795877
891,1236,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,WEET,562,WEETANGERA,BELC,5,BELCONNEN,35211.5932617188,744.202980407767
892,1237,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,WEET,562,WEETANGERA,BELC,5,BELCONNEN,3457.63598632813,244.263506258193
893,1287,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CHIS,609,CHISHOLM,TUGG,6,TUGGERANONG,42319.2717285156,787.229389764954
894,1288,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CALW,611,CALWELL,TUGG,6,TUGGERANONG,30394.1042480469,779.314890539717
895,1289,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CALW,611,CALWELL,TUGG,6,TUGGERANONG,139926.25390625,1721.37807574618
896,1290,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CALW,611,CALWELL,TUGG,6,TUGGERANONG,3724.677734375,240.002031840683
897,1291,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CHIS,609,CHISHOLM,TUGG,6,TUGGERANONG,116176.603515625,1886.03250111219
898,1292,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CHIS,609,CHISHOLM,TUGG,6,TUGGERANONG,7393.12866210938,406.752186475388
899,943,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,LATH,566,LATHAM,BELC,5,BELCONNEN,15346.423828125,547.450301741055
900,944,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,LATH,566,LATHAM,BELC,5,BELCONNEN,173402.513183594,2554.83864046005
901,6271,2009-15,09,NI2009-256,2009/06/05 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,2486.76806640625,216.715114651297
902,946,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,HARR,711,HARRISON,GUNG,7,GUNGAHLIN,26607.8244628906,800.232680292025
903,6270,2009-15,09,NI2009-256,2009/06/05 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,7197.86889648438,438.639168004069
904,6272,2009-15,09,NI2009-256,2009/06/05 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,1447.9931640625,151.600860791345
905,6273,2009-15,09,NI2009-256,2009/06/05 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,7437.7099609375,600.213510878718
906,6329,2009-21,09,NI2009-323,2009/07/17 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,DUFF,446,DUFFY,WEST,4,WESTON CREEK,15215.2348632813,628.193960098165
907,6332,2009-21,09,NI2009-323,2009/07/16 00:00:00+00,,NUZ3,"HILLS, RIDGES AND BUFFER AREAS",GAZETTED,,DUFF,446,DUFFY,WEST,4,WESTON CREEK,774.876953125,119.568899924889
908,6333,2009-21,09,NI2009-323,2009/07/17 00:00:00+00,,NUZ3,"HILLS, RIDGES AND BUFFER AREAS",GAZETTED,,DUFF,446,DUFFY,WEST,4,WESTON CREEK,211071.048339844,2861.89588855371
909,6334,2009-21,09,NI2009-323,2009/07/16 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,DUFF,446,DUFFY,WEST,4,WESTON CREEK,265.64794921875,116.265734173963
910,6335,2009-21,09,NI2009-323,2009/07/17 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,DUFF,446,DUFFY,WEST,4,WESTON CREEK,742.31298828125,168.725014528634
911,6336,2009-21,09,NI2009-323,2009/07/17 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,DUFF,446,DUFFY,WEST,4,WESTON CREEK,51569.7329101563,1134.76344553465
912,6337,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,NUZ3,"HILLS, RIDGES AND BUFFER AREAS",GAZETTED,,DUFF,446,DUFFY,WEST,4,WESTON CREEK,248363.310791016,2170.11772531046
913,6344,TA2009-27,09,NI2009-409,2009/08/28 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,BONN,719,BONNER,GUNG,7,GUNGAHLIN,16431.6450195313,1048.09873506194
914,6347,TA2009-27,09,NI2009-409,2009/08/28 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,BONN,719,BONNER,GUNG,7,GUNGAHLIN,552.990478515625,145.673026478223
915,7138,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CZ5,MIXED USE,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,3409.3046875,260.64023606162
916,7139,300,11,CN2011-13,2011/12/15 00:00:00+00,,CZ3,SERVICES ZONE,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,373.225341796875,243.166297217183
917,7140,300,11,CN2011-13,2011/12/15 00:00:00+00,,CZ3,SERVICES ZONE,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,5619.904296875,458.412674696486
918,1293,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,COND,613,CONDER,TUGG,6,TUGGERANONG,44843.576171875,984.876487916417
919,1294,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,COND,613,CONDER,TUGG,6,TUGGERANONG,69638.6430664063,1095.40175295269
920,1295,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,FLOR,560,FLOREY,BELC,5,BELCONNEN,39663.1174316406,897.571597037171
921,1296,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,FLOR,560,FLOREY,BELC,5,BELCONNEN,20292.05859375,569.823853204535
922,1297,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,FLOR,560,FLOREY,BELC,5,BELCONNEN,10939.8852539063,509.752366173397
923,1298,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,FLOR,560,FLOREY,BELC,5,BELCONNEN,4536.54858398438,366.951432651034
924,1299,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,EVAT,574,EVATT,BELC,5,BELCONNEN,39916.4018554688,789.285103561528
925,1300,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,EVAT,574,EVATT,BELC,5,BELCONNEN,11965.2253417969,445.860701280634
926,1301,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CHAP,444,CHAPMAN,WEST,4,WESTON CREEK,2619.58935546875,225.816839677199
927,1302,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CHAP,444,CHAPMAN,WEST,4,WESTON CREEK,17386.8850097656,824.074346199973
928,1303,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,EVAT,574,EVATT,BELC,5,BELCONNEN,26734.6142578125,708.056444222561
929,6274,2009-15,09,NI2009-256,2009/06/05 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,27090.3256835938,687.891799571393
930,6275,2009-15,09,NI2009-256,2009/06/05 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,10218.0366210938,422.434195303076
931,973,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,TURN,105,TURNER,CANB,1,CANBERRA CENTRAL,57460.3422851563,1252.28916821173
932,6276,2009-15,09,NI2009-256,2009/06/05 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,52459.2856445313,1824.90647394338
933,6277,2009-15,09,NI2009-256,2009/06/05 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,1512.55297851563,204.836237804362
934,6278,2009-15,09,NI2009-256,2009/06/05 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,17169.5883789063,1195.79493669582
935,6353,TA2009-27,09,NI2009-409,2009/08/28 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,BONN,719,BONNER,GUNG,7,GUNGAHLIN,63230.2905273438,974.563420797739
936,935,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,HALL,901,HALL,HALL,9,HALL,126771.367919922,2063.18654882555
937,936,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,HALL,901,HALL,HALL,9,HALL,1988.48168945313,179.661089378704
938,7143,300,11,CN2011-13,2011/12/15 00:00:00+00,,PRZ2,RESTRICTED ACCESS RECREATION ZONE,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,58198.3364257813,981.009257605423
939,7174,300,11,CN2011-13,2011/12/15 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,10132.2270507813,552.720679983371
940,7179,300,11,CN2011-13,2011/12/15 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,3815.3759765625,404.801512524913
941,1304,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,EVAT,574,EVATT,BELC,5,BELCONNEN,1439.82983398438,153.991131408024
942,1305,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,COOK,557,COOK,BELC,5,BELCONNEN,4948.99536132813,282.855001432492
943,1306,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,BELC,559,BELCONNEN,BELC,5,BELCONNEN,36572.6328125,792.30409916356
944,1308,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,BELC,559,BELCONNEN,BELC,5,BELCONNEN,5387.42236328125,288.729567129588
945,1309,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CURT,328,CURTIN,WODE,3,WODEN VALLEY,33772.2524414063,755.947652987599
946,1310,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CURT,328,CURTIN,WODE,3,WODEN VALLEY,2757.72412109375,219.015079821618
947,1311,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CURT,328,CURTIN,WODE,3,WODEN VALLEY,5344.6220703125,326.8750277498
948,1313,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CURT,328,CURTIN,WODE,3,WODEN VALLEY,1789.73364257813,166.738299645214
949,1314,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CURT,328,CURTIN,WODE,3,WODEN VALLEY,31622.671875,714.284792193434
950,1315,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CURT,328,CURTIN,WODE,3,WODEN VALLEY,41834.3984375,962.420063286867
951,1316,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,CURT,328,CURTIN,WODE,3,WODEN VALLEY,3224.21508789063,308.397124366007
952,1317,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,BONY,619,BONYTHON,TUGG,6,TUGGERANONG,36014.5932617188,785.468147888178
953,1318,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,HOLT,568,HOLT,BELC,5,BELCONNEN,85526.4658203125,1189.21163251024
954,1319,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,HOLT,568,HOLT,BELC,5,BELCONNEN,9355.40844726563,425.6832448404
955,1320,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,HOLT,568,HOLT,BELC,5,BELCONNEN,22247.8088378906,585.492217270396
956,982,TP 2008,,NI2008-27,,,RZ1,SUBURBAN,PROPOSED,,HARR,711,HARRISON,GUNG,7,GUNGAHLIN,47966.0415039063,906.06209166838
957,947,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,HARR,711,HARRISON,GUNG,7,GUNGAHLIN,65986.7827148438,1826.45578152953
958,6364,TA2009-28,09,NI2009-410,2009/08/28 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,FRAN,713,FRANKLIN,GUNG,7,GUNGAHLIN,2460.09887695313,294.350425160666
959,6366,TA2009-28,09,NI2009-410,2009/08/28 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,FRAN,713,FRANKLIN,GUNG,7,GUNGAHLIN,2856.48657226563,218.304996880597
960,6367,TA2009-28,09,NI2009-410,2009/08/28 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,FRAN,713,FRANKLIN,GUNG,7,GUNGAHLIN,74822.3273925781,1316.49820499374
961,6373,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,LYON,329,LYONS,WODE,3,WODEN VALLEY,66440.63671875,4369.25637027637
962,7180,300,11,CN2011-13,2011/12/15 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,24776.9670410156,1822.61358233801
963,7194,TA2012-3,12,NI2012-30,2012/01/27 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,FORD,716,FORDE,GUNG,7,GUNGAHLIN,302.106689453125,80.5542296267855
964,7309,TA2012-17,12,NI2012-194,2012/04/18 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,MACG,569,MACGREGOR,BELC,5,BELCONNEN,32983.8620605469,1288.29954611253
965,1322,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,LATH,566,LATHAM,BELC,5,BELCONNEN,3607.3349609375,410.397828689539
966,1323,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,GOWR,604,GOWRIE,TUGG,6,TUGGERANONG,2330.4599609375,237.456396715629
967,1324,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,GOWR,604,GOWRIE,TUGG,6,TUGGERANONG,41094.5329589844,1050.30728202493
968,1325,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,HUGH,327,HUGHES,WODE,3,WODEN VALLEY,9500.783203125,586.920498447644
969,1326,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,HUGH,327,HUGHES,WODE,3,WODEN VALLEY,3109.18115234375,246.491073913983
970,1328,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,GOWR,604,GOWRIE,TUGG,6,TUGGERANONG,1693.12548828125,171.429940863651
971,1329,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,HUGH,327,HUGHES,WODE,3,WODEN VALLEY,6013.77490234375,330.898136738497
972,1330,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,HUGH,327,HUGHES,WODE,3,WODEN VALLEY,38567.0285644531,936.915799464527
973,1331,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,ISAA,336,ISAACS,WODE,3,WODEN VALLEY,6338.54296875,349.184980904453
974,1332,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,LYNE,101,LYNEHAM,CANB,1,CANBERRA CENTRAL,31528.5852050781,705.219657504445
975,1333,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,LYNE,101,LYNEHAM,CANB,1,CANBERRA CENTRAL,3611.82861328125,255.300752378597
976,1334,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,LYNE,101,LYNEHAM,CANB,1,CANBERRA CENTRAL,1884.20361328125,177.228575185336
977,1335,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,LYNE,101,LYNEHAM,CANB,1,CANBERRA CENTRAL,1017.97094726563,126.084406085683
978,6288,2009-19,09,NI2009-254,2009/06/05 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,FRAN,713,FRANKLIN,GUNG,7,GUNGAHLIN,19726.3107910156,948.87413674215
979,6289,2009-19,09,NI2009-254,2009/06/05 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,FRAN,713,FRANKLIN,GUNG,7,GUNGAHLIN,1799.91796875,179.995893745257
980,6291,2009-19,09,NI2009-254,2009/06/05 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,FRAN,713,FRANKLIN,GUNG,7,GUNGAHLIN,733.697021484375,124.682209528199
981,948,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,HARR,711,HARRISON,GUNG,7,GUNGAHLIN,97749.4189453125,2255.59133984889
982,949,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,HARR,711,HARRISON,GUNG,7,GUNGAHLIN,26956.8693847656,1068.4814034331
983,7310,TA2012-17,12,NI2012-194,2012/04/18 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,MACG,569,MACGREGOR,BELC,5,BELCONNEN,14401.8562011719,1496.07545684458
984,7312,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,MACG,569,MACGREGOR,BELC,5,BELCONNEN,11405.7492675781,665.580429568315
985,1336,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,LYNE,101,LYNEHAM,CANB,1,CANBERRA CENTRAL,23503.6008300781,640.507419669528
986,1337,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,LYNE,101,LYNEHAM,CANB,1,CANBERRA CENTRAL,26723.013671875,758.245523960511
987,1338,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,LYNE,101,LYNEHAM,CANB,1,CANBERRA CENTRAL,58622.5363769531,1007.82513172283
988,1339,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,LYNE,101,LYNEHAM,CANB,1,CANBERRA CENTRAL,715.27197265625,109.722112766724
989,1341,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,LYON,329,LYONS,WODE,3,WODEN VALLEY,8225.29370117188,363.686322058415
990,1343,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,HACK,126,HACKETT,CANB,1,CANBERRA CENTRAL,4027.458984375,273.84533164789
